state,stop_date,stop_time,county_name,driver_gender,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,district
RI,11/2/2005,9:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/2/2005,10:50,,M,White,Speeding,Speeding,TRUE,Reasonable Suspicion,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,11/2/2005,13:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/2/2005,14:02,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/2/2005,15:12,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/2/2005,16:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/2/2005,18:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/2/2005,18:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/2/2005,18:25,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/2/2005,18:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/2/2005,20:35,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/2/2005,22:34,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/2/2005,23:00,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/2/2005,23:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/2/2005,23:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/3/2005,0:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,11/3/2005,0:18,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/3/2005,0:26,,F,White,Other Traffic Violation,Moving violation,FALSE,,Arrest Driver,TRUE,30+ Min,FALSE,Zone X4
RI,11/3/2005,0:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/3/2005,1:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/3/2005,1:18,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/3/2005,1:50,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/3/2005,2:10,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/3/2005,6:50,,M,Hispanic,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/3/2005,6:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/3/2005,7:00,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/3/2005,7:15,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,11/3/2005,7:30,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,11/3/2005,8:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/3/2005,8:55,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,N/D,FALSE,16-30 Min,FALSE,Zone K3
RI,11/3/2005,10:33,,F,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/3/2005,11:10,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/3/2005,11:33,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/3/2005,12:00,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/3/2005,12:10,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/3/2005,12:15,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/3/2005,12:20,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/3/2005,12:50,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,11/3/2005,12:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/3/2005,12:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/3/2005,13:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/3/2005,13:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/3/2005,13:26,,,,,,FALSE,,,,,FALSE,Zone X1
RI,11/3/2005,13:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/3/2005,13:55,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/3/2005,15:42,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/3/2005,19:00,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/3/2005,19:46,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/3/2005,20:04,,M,White,Speeding,Speeding,FALSE,,Arrest Driver,TRUE,16-30 Min,FALSE,Zone K3
RI,11/3/2005,20:15,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/3/2005,20:40,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/3/2005,20:45,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/3/2005,22:50,,F,Black,Registration Violation,Registration/plates,FALSE,,Arrest Driver,TRUE,16-30 Min,FALSE,Zone X4
RI,11/3/2005,23:30,,M,Black,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone K3
RI,11/3/2005,23:52,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/4/2005,1:05,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,1:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/4/2005,1:45,,M,White,Call for Service,Other,TRUE,Incident to Arrest,Arrest Driver,TRUE,30+ Min,FALSE,Zone X4
RI,11/4/2005,1:45,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/4/2005,2:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/4/2005,4:10,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/4/2005,5:45,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,11/4/2005,7:40,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,8:05,,F,White,Call for Service,Other,FALSE,,Arrest Driver,TRUE,16-30 Min,FALSE,Zone X4
RI,11/4/2005,8:10,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,8:35,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,8:40,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/4/2005,9:20,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/4/2005,9:39,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/4/2005,9:54,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/4/2005,9:55,,F,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/4/2005,10:20,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,10:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/4/2005,10:50,,,,,,FALSE,,,,,FALSE,Zone X4
RI,11/4/2005,10:50,,,,,,FALSE,,,,,FALSE,Zone X4
RI,11/4/2005,10:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,11:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,11:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,11:20,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/4/2005,11:45,,M,White,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone X4
RI,11/4/2005,11:45,,M,White,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone X4
RI,11/4/2005,11:50,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,12:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,13:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,13:23,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,13:44,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,13:45,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,14:00,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,14:00,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/4/2005,14:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/4/2005,14:45,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,14:56,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,15:00,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/4/2005,15:15,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/4/2005,15:55,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,16:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/4/2005,16:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,16:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/4/2005,16:50,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,17:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/4/2005,17:15,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,N/D,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,17:30,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,18:37,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,18:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,19:10,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,19:30,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,19:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/4/2005,20:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/4/2005,20:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/4/2005,20:15,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,11/4/2005,21:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/4/2005,22:45,,M,White,Other Traffic Violation,Moving violation,FALSE,,Arrest Driver,TRUE,30+ Min,FALSE,Zone K2
RI,11/4/2005,23:15,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/4/2005,23:30,,,,,,FALSE,,,,,FALSE,Zone X3
RI,11/5/2005,1:10,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/5/2005,1:25,,M,Black,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,11/5/2005,1:30,,M,Hispanic,Registration Violation,Registration/plates,FALSE,,Arrest Driver,TRUE,16-30 Min,FALSE,Zone X4
RI,11/5/2005,1:45,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,2:00,,F,Black,Motorist Assist/Courtesy,Other,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/5/2005,3:00,,F,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/5/2005,3:30,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/5/2005,6:50,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X1
RI,11/5/2005,6:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/5/2005,7:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/5/2005,7:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,8:00,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/5/2005,8:02,,F,Black,Speeding,Speeding,TRUE,Protective Frisk,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,11/5/2005,8:11,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/5/2005,8:12,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/5/2005,8:20,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,8:45,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,11/5/2005,9:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/5/2005,9:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,9:10,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/5/2005,9:15,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/5/2005,9:24,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,9:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/5/2005,9:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,11/5/2005,9:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X1
RI,11/5/2005,10:00,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/5/2005,10:05,,M,Other,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X1
RI,11/5/2005,10:10,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/5/2005,10:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,10:25,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/5/2005,10:27,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/5/2005,10:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,11:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,11:30,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/5/2005,11:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/5/2005,12:05,,M,White,Speeding,Speeding,TRUE,Incident to Arrest,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,11/5/2005,12:10,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Arrest Driver,TRUE,0-15 Min,FALSE,Zone X4
RI,11/5/2005,13:16,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/5/2005,13:24,,M,White,Speeding,Speeding,TRUE,Incident to Arrest,Arrest Driver,TRUE,30+ Min,FALSE,Zone K1
RI,11/5/2005,13:30,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/5/2005,13:45,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,14:00,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/5/2005,14:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/5/2005,14:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,15:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/5/2005,20:40,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/5/2005,23:10,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/5/2005,23:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/6/2005,0:15,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,0:50,,M,White,Call for Service,Other,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone X3
RI,11/6/2005,0:50,,,,,,FALSE,,,,,FALSE,Zone X3
RI,11/6/2005,8:10,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/6/2005,8:15,,M,White,Call for Service,Other,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone K1
RI,11/6/2005,8:33,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/6/2005,9:05,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/6/2005,9:35,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,9:35,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/6/2005,9:45,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/6/2005,9:50,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/6/2005,9:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/6/2005,9:50,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/6/2005,9:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/6/2005,10:00,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,10:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,10:20,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,10:39,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/6/2005,10:55,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,11:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/6/2005,12:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,12:05,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/6/2005,12:35,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/6/2005,12:45,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,12:50,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,14:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,14:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,15:25,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,15:30,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/6/2005,15:40,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/6/2005,15:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/6/2005,16:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/6/2005,18:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/6/2005,18:45,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/6/2005,19:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone K1
RI,11/6/2005,21:03,,M,White,Speeding,Speeding,TRUE,Incident to Arrest,Arrest Driver,TRUE,30+ Min,FALSE,Zone K3
RI,11/6/2005,21:03,,M,White,Speeding,Speeding,TRUE,Incident to Arrest,Arrest Driver,TRUE,30+ Min,FALSE,Zone K3
RI,11/7/2005,0:00,,F,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/7/2005,1:52,,M,White,Other Traffic Violation,Moving violation,TRUE,Incident to Arrest,Arrest Driver,TRUE,16-30 Min,FALSE,Zone X4
RI,11/7/2005,1:52,,M,White,Call for Service,Other,FALSE,,No Action,FALSE,16-30 Min,FALSE,Zone X4
RI,11/7/2005,2:06,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,11/7/2005,6:40,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/7/2005,6:55,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/7/2005,8:05,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/7/2005,8:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K1
RI,11/7/2005,8:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/7/2005,9:20,,F,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/7/2005,9:25,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/7/2005,9:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/7/2005,10:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/7/2005,11:10,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/7/2005,11:34,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/7/2005,12:10,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,11/7/2005,12:40,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/7/2005,13:30,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,11/7/2005,14:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,11/7/2005,14:16,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,11/7/2005,14:33,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
